"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Nationally Determined Contributions (NDCs)","VEN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",360.2507,345.066430928604,393.033143825007,452.875500134325,513.722546693404,581.926827434887,651.459167787271,737.685899450831,821.441182414949,908.300188733048,991.648816522402,1090.03118842395,1195.43614618141,1297.12136381699,1400.35575857479,1504.81191196226,1602.51336972657
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Nationally Determined Contributions (NDCs)","VNM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",948.3471,1167.27998930954,1560.19960884223,1961.43690579249,2302.81516613427,2607.43389906689,2862.54534944783,3131.53089512542,3347.60274244698,3572.11953216735,3755.45365685102,3953.22236547982,4116.1122110096,4245.09112212468,4356.51529273272,4508.73058082211,4631.19616343959
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Nationally Determined Contributions (NDCs)","YEM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",53.9526,54.0284055751053,66.5568265995815,82.4875169841284,104.039312502374,132.399579837549,166.84096784351,213.813554444938,269.433379487851,337.596854237112,412.523284781156,502.04821830419,597.253326394694,700.053189686041,805.610149789395,927.247591137051,1049.98196938702
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Nationally Determined Contributions (NDCs)","ZAF","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",702.4845,717.419776200454,732.501609001505,800.239433719693,905.669445356172,1036.18910617604,1162.50080916382,1312.37568984926,1477.77931253289,1685.07516541261,1813.22321370198,2062.35629934472,2246.14241942239,2510.58286913014,2714.45236813107,2991.32490030562,3217.28388902952
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Nationally Determined Contributions (NDCs)","ZMB","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",57.2089,65.6855653664337,79.4217070420714,97.5647799385876,118.744697936053,143.806767280786,170.637647381498,204.406706600097,245.075738147482,298.415308084709,343.366706239875,418.185799214721,487.069267123192,580.480893097029,666.654164420911,777.689253701919,883.723763437562
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Nationally Determined Contributions (NDCs)","ZWE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",28.7387,34.3392476167421,38.3802054978052,44.6719585678297,51.2469593389455,58.2363662923289,64.7973914274999,72.9008681937715,82.3905904542884,95.2443656784103,104.989360697829,123.702850110868,140.903056347236,165.932749724072,190.328807402673,223.906908888537,258.709141162714
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","AGO","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",191.2012,198.105898597891,218.278871269965,254.979602684991,310.893863044319,387.123624320534,486.737130197887,617.764124491883,778.231718469438,1004.02215251689,1233.91338128549,1572.98564654834,1916.43334641509,2363.31145526234,2812.86892388351,3369.52392274749,3922.07008682914
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","ALB","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",37.613,43.6893828018612,49.1505573174688,55.2759942055166,61.1469004070125,66.4857551646714,71.2913323208438,76.1840928483987,79.8395163426191,83.8384987148698,88.8421967409526,92.911079823192,97.1217484777399,100.673612484263,104.261787101489,107.265462977014,110.5857721446
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","ARE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",593.172,668.940884425891,725.756641930318,784.507090534365,842.513940213117,900.905709211515,944.550779107308,998.479016709107,1030.15677549485,1076.03077310837,1100.84964345664,1123.93374645169,1129.60356161115,1125.08791677965,1115.58142263605,1120.25756968697,1126.68535926917
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","ARG","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",786.9881,815.651563828524,883.741316674259,942.46274386997,1021.15336766818,1114.73988231678,1235.76972800491,1383.61124464722,1536.23957239657,1707.2468703882,1886.80606270066,2101.36976882171,2325.19217853587,2548.56081792402,2781.90017094374,3027.46562127882,3286.44220573924
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","ARM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",36.2383,49.2531888943146,54.692114157021,60.2601346491562,67.3246263652502,76.9540710666489,85.6573945498222,93.7653358836204,100.545004965305,107.809019619728,114.672614614982,122.619810975284,129.69050508855,136.864420754697,143.620914096758,152.467426475625,161.830893346591
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","AUS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1191.0755,1257.27867190283,1350.65541191474,1505.56567906618,1693.09885752779,1910.96786710663,2139.885795528,2383.00389165439,2605.85676588988,2849.84090967939,3103.04721764092,3355.05139759295,3620.7612527752,3884.73385333606,4150.76698648656,4395.86509622076,4624.91381340672
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","AUT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",444.5636,454.481163749096,483.190515412714,501.871380733261,521.048130956366,548.686588150107,577.596100182517,607.913127714206,632.004029053636,660.817881320872,693.548752890789,728.928914284555,762.316215563082,789.140375060895,814.872669147524,835.094947089019,858.055858316519
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","AZE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",133.9006,154.313027236914,154.435117576696,156.024052125864,166.189052271006,188.362177859016,213.90991976868,242.195708274081,268.898275097854,297.835384734634,328.194565274419,366.577731382489,405.530796170009,447.285643657638,488.511769750223,536.22374918406,584.452850032693
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BEL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",539.0806,567.628237054242,594.78592419359,617.529174851657,637.936078389704,666.621295465883,697.981235322061,732.728062057361,762.040533615562,798.266967353948,838.863372649982,882.561086567227,925.071833124338,961.669837833939,998.960943087257,1030.90029503042,1066.58119940029
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BEN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",38.2478,47.520140454479,59.0122037673184,77.0764565554031,101.281601684983,131.623777770177,168.941023713045,216.117456668722,272.541073211666,351.064936248451,430.5721639676,547.667914061618,666.29254360892,821.157403209995,977.987220647952,1173.62919524154,1370.65996642268
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BGD","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",938.4651,1196.17308214007,1553.1877953267,1989.16536183711,2504.06163857856,3057.14499067565,3644.37689920496,4299.41359103408,4939.2494001812,5692.95927201412,6443.19956837051,7255.91574013517,8028.15011967536,8707.69395310581,9341.53180988684,10043.7207274438,10729.7168888268
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BGR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",159.4959,175.246603936841,193.510878572433,208.681935760941,220.688124175119,234.013160841251,247.286777808191,261.670528780892,272.436622823128,284.30684615498,297.168424288949,311.090828566301,325.443763499551,339.190660417541,355.236436916391,371.495231551135,391.005817139742
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BHR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",66.9288,70.7846544172348,71.2555037226193,74.6949179858022,80.0873529629776,87.0470559452759,94.1292033627443,103.885525354417,112.596213138691,124.135762789216,133.961008969655,144.659942152213,153.663338653585,161.543282020604,168.661062530157,177.474445928185,185.781381120139
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BIH","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",47.4507,52.9174240506042,58.4666883324639,64.1572442121485,67.9656919125076,70.4106311503469,72.2484299804363,74.1227253940636,74.9438293138327,75.9248163388163,77.2898397525723,78.0782640576461,79.2874647179278,80.3364705773165,81.7827094530302,83.0276559106646,84.5258928404943
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BLR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",174.2975,175.786225841485,164.622864787477,160.392771588722,165.05343632923,179.779362106812,195.77400854958,212.306481124186,228.899566915179,247.503910913697,266.663735584738,291.631954513839,316.645345069147,343.547282730128,370.465569857427,402.835863916744,436.170892461482
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BOL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",96.1152,99.2533215612693,105.262319563827,115.527459592118,133.68670441167,157.967733527749,189.574486010836,230.025123984779,274.624713139515,326.76328249705,384.48123055641,453.868367775691,530.032905260753,610.759891493736,698.150827696603,792.434798390372,894.047823126212
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BRA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",3078.2267,3175.90944798246,3262.31981773139,3523.16978049909,3962.07973231114,4516.68739188375,5193.52519732195,6013.82712897862,6826.87067529282,7721.86409497533,8641.54604498513,9715.98681613405,10807.1107722486,11868.5020986282,12946.1611567044,14054.3769794536,15203.4306303641
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BRN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",25.5485,24.2308124288539,26.079207794387,28.2090532926122,30.4418642219934,32.1400997250951,33.4576949398335,34.8800048121716,35.8129263825702,37.2650373374255,38.4001678562667,39.7628889141199,40.9376175473521,41.8410884787441,42.7729185548281,44.2133209104437,45.7107633075648
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","BWA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",32.7466,39.8087707144828,44.1890258377845,50.329859737868,58.0839473290088,66.4903669666488,75.2920244019822,85.4433594463738,95.550053402418,109.265029035413,119.142461927413,135.360103779174,147.893094328307,164.807502854833,178.350004161718,195.437668462545,209.40136006608
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CAN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1633.8211,1764.79097010105,1912.68335429414,2141.20876056506,2382.57748067311,2638.99780088608,2907.54695674888,3152.7211466227,3393.76267557415,3648.00323076649,3905.10568709868,4148.83889711595,4400.79858958891,4646.49182016388,4891.41410858148,5110.75519403536,5309.20674505578
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CHE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",554.1454,571.870226589167,575.792423689084,596.83235807862,619.188541458642,643.346731350309,672.076173566846,706.986506856291,736.778340381797,770.71404127453,812.759530785041,849.935849499608,890.916998368225,927.100865096201,963.148079750414,991.627449693593,1017.80143419349
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CHL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",430.2798,466.649961196323,483.452509537706,513.954990150602,554.114682611315,598.918814703174,652.963627122765,711.615939123727,766.85674478708,826.726202312241,886.356385791748,956.412069982133,1022.54501933899,1079.17349661895,1130.20264598483,1176.93980067158,1220.65558266594
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CHN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",20823.6472,25220.3612582421,28267.8269167306,31907.2075862521,35355.6432397522,38998.4237810303,42426.0003099762,45930.5147441251,48565.9699077324,51138.7855294673,53908.8381909587,55929.4498339067,57994.8246416686,59025.6936389088,60081.999379993,61321.4040953045,62640.6243755132
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CIV","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",129.6194,163.602880292609,203.801855959958,262.178002213154,335.57604851851,422.568584289419,523.503318475122,644.254260804107,778.836483001658,959.495610422527,1125.06016347196,1368.93749438701,1593.12995729926,1879.78465105213,2144.96301383351,2470.57423974943,2776.96672999702
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CMR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",92.4572,103.495250826162,120.341869397883,149.914144743303,191.980876102129,246.150494846076,313.455089502011,398.557239984267,500.068642058364,640.561035057255,780.499548141858,985.257623515085,1189.08328592881,1454.31575609879,1717.47833055648,2043.36108704094,2365.35214196399
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","COD","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",94.7567,118.617883591849,141.474222365699,180.026400895264,244.817531512912,338.360120643455,465.700307739191,638.401053962219,859.6675461507,1176.39545618213,1525.3147070676,2042.10947302404,2604.65863444707,3355.78547393941,4165.13699717022,5196.34421886872,6294.44385655062
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","COG","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",20.2952,21.5070572600753,23.9322976006728,27.8379759382982,33.6153210420911,41.0630317436059,50.3490467590771,62.2139841031408,76.3405247895138,96.1529440913907,115.601048483973,144.49445055582,173.185504700879,210.637467951901,247.495251778576,293.00525670101,337.845010752932
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","COL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",664.5907,745.569515189655,815.519503843818,917.466932904532,1063.44179065509,1231.7237720038,1422.65852772577,1641.45253066264,1852.16645387527,2077.39403401522,2305.19541686036,2566.3502304486,2822.2940432016,3059.69296996711,3291.85869863474,3523.66053904719,3759.67323377484
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CRI","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",97.5938,110.848703060718,120.870050446311,135.705694900395,154.030454411191,173.438223381237,194.110344145238,216.879799569726,237.749623293516,259.291325238039,279.288529340418,301.601416227794,321.793024234569,338.712833084969,354.055629399096,368.464819630008,382.237493444978
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CUB","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",72.6736,77.4870769258869,91.5662195928758,110.07968966386,138.362209961225,173.455725327143,214.994899315794,262.51077377465,310.204458125873,361.762980566465,415.135933070726,477.004132004555,541.484345783064,605.310054540813,670.471806951961,737.898135006833,808.47172000863
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CYP","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",35.9265,39.7216498600113,43.8595544646724,48.0463490317254,52.2511157907193,57.2858650120399,62.5530437034099,68.4660975294696,73.7337136710018,79.6849306008213,86.108817976558,92.7220332243273,99.0568296916563,104.69653727462,110.590322045051,116.276180731522,122.852911672889
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","CZE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",395.3227,397.514304711802,416.455773105884,434.321017438013,451.960873067563,475.51796147297,500.073752816501,527.737159367206,549.313167950764,574.332819289424,601.331069342133,629.2593147688,655.731815089839,678.14184118311,701.467082122216,721.45355127719,743.962612326175
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","DEU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",4078.7929,4006.83743892614,4077.43434740992,4175.00514123624,4316.40636166804,4542.34550756729,4780.12779088205,5025.18245431852,5209.55706522958,5428.23415379677,5679.15253477566,5952.82935833525,6208.74833603313,6405.50476922206,6587.67147750586,6720.77570078009,6871.96168704502
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","DNK","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",304.8726,321.108513975929,333.004167074504,345.365398449038,358.057053824339,378.090771816997,401.239862482106,425.512571692959,445.93818209447,469.698136668599,495.356525898409,522.410822545995,548.76803616539,570.779820675251,591.767253423401,608.306654267966,626.655264952021
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","DOM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",193.3939,231.669670742977,280.653811896199,330.066178468942,381.083970827893,432.057413761439,487.369399755106,549.451049612405,608.090549508615,671.532445937008,735.453076363643,811.107096489724,887.503231882059,960.745894391785,1035.44684478767,1113.25920734698,1195.65744499707
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","DZA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",437.6875,466.109996693473,453.560223464435,468.235508508433,502.349240109434,559.306620649252,634.925132184066,742.751760095745,865.818844906432,1035.0644516756,1221.56091447948,1450.0496738713,1698.52900310924,1972.82822822832,2275.4127607051,2640.33953901385,3041.30645908243
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","ECU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",191.0012,193.223834897852,209.876097685266,230.446568776562,258.379828354159,291.51095218473,332.424784312977,382.525677217827,435.548158696861,496.402578082913,561.253321494746,637.9726495693,717.83897956095,797.283834755903,879.219024781731,964.616378691596,1054.39676522169
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","EGY","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1216.3115,1373.66808527946,1613.59951542228,1962.38047072527,2445.87225554925,3080.31777669282,3841.42470356272,4819.91717464092,5883.19301248965,7218.77252811673,8619.28718027946,10252.8352814407,11937.2288793475,13668.9239866081,15433.1238699072,17437.7556270355,19504.7733064385
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","ERI","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",5.8155,6.09924317182319,6.63480838750412,8.01614821405024,10.4571159422052,13.9684387287907,18.5760138356415,24.558254549648,31.6468635451842,41.3767731152856,51.2131276738227,65.616713755118,80.1351960664403,98.8363845226296,117.428057654032,140.603794149701,164.174441262615
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","ESP","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1626.5496,1762.73831477542,1810.03781284728,1907.47662635281,2038.04045333424,2213.20555113728,2401.964469228,2613.61820350066,2792.3115242191,2980.95486095792,3169.49122820273,3356.04427213664,3532.2504788118,3685.27146074761,3840.98986962755,3970.71466081459,4103.86842280788
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","EST","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",45.5961,45.7109348080721,52.969285672906,57.1496327941242,59.5234705075384,61.4935435744697,63.2395082268439,64.7254337261296,65.9311888049619,67.4777643244332,69.0133861424283,70.4972105249639,71.6428321452988,72.2005542524284,72.7820150936998,72.9947714559485,73.4597532026489
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","ETH","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",254.3372,316.759029550403,406.443252632422,536.901321737438,718.707396240434,957.522861132749,1259.1364193134,1643.47744440528,2104.03955142021,2741.07739237166,3384.09977509523,4319.80983811458,5253.39554938113,6448.15457933472,7623.40129817963,9068.48556523067,10495.3432680497
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","FIN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",251.9178,254.920462260614,269.827018740445,281.337684900371,290.742035933546,304.130277541114,320.02392614569,336.264850256782,352.477578859496,371.829998514362,392.497313793247,414.022372415949,434.513440852819,452.224192759172,470.425706530808,486.484896877326,504.596523073663
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","FRA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2749.3065,2818.25734564846,2931.91647010421,3035.48943301866,3152.89652566664,3326.95971426921,3522.98861815633,3747.42296250594,3937.33837816593,4160.5452430515,4412.51442794304,4691.98579824295,4983.14810388519,5261.87698436903,5563.08288159868,5847.87896440004,6161.97236555743
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","GAB","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",30.2615,31.3987646001933,33.6121762022212,38.8449280130454,45.6966043044259,53.4157775257592,61.8216109254014,71.5159648637295,81.8679511630849,96.0505293945426,107.538029657496,125.219083735135,139.887251562245,158.820307517805,174.799734885626,194.675850396252,211.92655888398
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","GBR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2728.5081,2921.42823004058,3086.16172267641,3288.64021111664,3535.21356512179,3875.23363714842,4257.80812934799,4667.33583406054,5049.63634874706,5476.62705746066,5933.68899519475,6411.70550691976,6879.36679719968,7298.99921024191,7718.34599573167,8089.71779484529,8483.35523460929
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","GEO","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",50.2212,69.6532331572598,80.8198397161221,92.5499565611002,104.312368684913,118.26305680878,129.191537768639,137.675888587949,142.659266658354,146.899530737048,149.792295181881,154.633236813507,158.371116796564,162.404648781716,166.060386693789,172.087848774851,178.554663152018
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","GHA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",160.8086,173.979460703123,205.051979023194,250.80830005196,312.895198307119,389.669935062507,481.850071626925,595.820707621504,727.86710251419,908.86446148075,1078.51637658376,1327.58426417196,1564.05692502246,1869.41264951754,2161.14400476184,2520.69744310754,2865.62272320123
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","GRC","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",279.8135,312.813110019705,332.308477203127,347.127337584697,366.482179279438,391.792940080365,417.719973888285,446.182395705632,467.921931955771,491.07602648005,514.557610986765,537.808449387821,559.196226665048,576.809166974783,594.87711020509,609.08912881787,624.084778197555
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","GTM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",148.2861,165.194553225639,189.38786656717,218.488904980392,257.292796265479,303.745635209593,359.534062349878,426.593498735001,496.493266553505,574.262155350716,654.891279613838,748.73918973145,845.399180603776,940.332562961729,1037.66567131273,1138.48548352828,1244.21123384308
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","HKG","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",370.2566,394.726638194281,413.085890160908,432.824296402652,445.204822872889,451.541426879477,451.102397994094,452.786889769104,445.834632611446,441.827236443091,444.509514279127,445.00515220708,447.579049423624,443.668666400461,441.391105227248,442.251027403886,446.353188476215
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","HND","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",53.3624,61.1774731412874,69.9198841663615,81.3458467025857,97.7382851205928,118.779837775493,146.082207682228,181.342130157281,221.50309983501,269.740861483803,324.997570310545,392.007500300092,465.344542461826,542.127069400902,624.042845457441,711.642207796391,805.666069984925
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","HRV","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",111.2271,131.872368567553,143.993687307579,151.066442976114,154.701726916801,158.557269465619,161.568994321695,164.788208789671,165.811111419348,168.174768926256,171.733895508837,176.174093720689,180.665472230454,184.536417397463,189.260903287943,193.743755697466,199.807222453911
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","HTI","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",35.081,30.6424412594226,32.4807245148991,38.5978225821325,47.6180641419794,59.7198234357634,76.1214267364184,98.3284955426293,125.557110229321,160.274184791083,201.720039799765,254.151332901901,315.687243365654,385.3904447477,465.178888449759,555.905574178763,658.195061261659
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","HUN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",302.4031,323.452165202289,354.110097833755,377.373578261772,394.744447103532,413.542778096494,431.211677948186,448.948038936982,459.504139251007,471.293997766316,483.87696532375,496.588420450029,507.477649477741,514.132757372465,519.995625352068,521.994041767973,525.130948918855
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","IDN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2967.2769,3485.83775062979,4003.98847569956,4606.62859012245,5408.06935566949,6236.23352514641,7052.27755264238,7961.98391740349,8789.98803662807,9747.39923800353,10675.1442349106,11678.8783560416,12618.0952542056,13430.8527268856,14172.9242248515,14992.83901308,15743.3468818038
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","IND","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",8405.4977,10600.3923004571,13258.5814795809,16004.5820753742,19350.5940897974,23320.8955934607,27488.4400844048,32260.0243092496,37200.0491228541,42304.785156525,47581.0812065377,53084.5879776424,58756.8414742635,63903.162126084,69144.3511641473,74097.6172448368,79108.4323245359
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Net Zero 2050","IRL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",453.1625,550.947076391999,604.173989315674,654.889098661605,716.68911429824,805.644238217958,909.060273159721,1011.66709350757,1100.24473527775,1188.23285025337,1271.56619760743,1349.63680167533,1419.56819767173,1477.797956468,1535.99368876328,1583.5931418332,1632.70293706973
