Scenario,Country,partner,partner_iso,Year,inflation,unemployment
Delayed transition,Turkey,Turkey,TUR,2045,0.14313955108324683,0.06117367744445797
Delayed transition,United Kingdom,United Kingdom,GBR,2045,0.17260104417800903,-0.2749415636062622
Delayed transition,United States,United States,USA,2045,0.1737244725227356,-0.15037703514099124
Delayed transition,Viet Nam,Viet Nam,VNM,2045,0.12576298912366232,0.06290686130523676
Fragmented World,Argentina,Argentina,ARG,2045,0.21529015401999155,0.0410435597101847
Fragmented World,Australia,Australia,AUS,2045,0.2275943954785665,-0.0946521759033203
Fragmented World,Austria,Austria,AUT,2045,0.27339452505111694,-0.06938286622365314
Fragmented World,Belgium,Belgium,BEL,2045,0.23889354864756263,-0.4494919379552205
Fragmented World,Brazil,Brazil,BRA,2045,0.20102175076802573,0.14539452393849692
Fragmented World,Bulgaria,Bulgaria,BGR,2045,0.11401858925819393,0.060039599736531564
Fragmented World,Canada,Canada,CAN,2045,-0.19505813717842102,0.4997704029083252
Fragmented World,Chile,Chile,CHL,2045,0.08598184585571289,0.03332865238189694
Fragmented World,China,China,CHN,2045,0.17344129085540771,-0.5628130634625753
Fragmented World,Croatia,Croatia,HRV,2045,0.16050723195075986,0.06639977296193438
Fragmented World,Czech Republic,Czech Republic,CZE,2045,0.1327364444732666,0.19105645020802817
Fragmented World,Denmark,Denmark,DNK,2045,0.13602893551190692,-0.0484403769175211
Fragmented World,Egypt,Egypt,EGY,2045,0.0665072997411092,0.14367663860321042
Fragmented World,Estonia,Estonia,EST,2045,0.0868501464525858,-0.00023623307545979962
Fragmented World,Finland,Finland,FIN,2045,0.03398732344309486,0.058397332827250126
Fragmented World,France,France,FRA,2045,0.3585710922876994,-0.3828014135360718
Fragmented World,Germany,Germany,DEU,2045,0.14192567269007364,-0.05688301722208657
Fragmented World,Greece,Greece,GRC,2045,0.19714025656382242,-0.011419852574666335
Fragmented World,Hong Kong,Hong Kong,HKG,2045,0.24933903415997824,0.12277847528457643
Fragmented World,Hungary,Hungary,HUN,2045,0.08993357419967653,0.0983353058497111
Fragmented World,India,India,IND,2045,0.13626988728841147,0.12014889717102055
Fragmented World,Indonesia,Indonesia,IDN,2045,0.09144345919291176,0.10209178924560547
Fragmented World,Ireland,Ireland,IRL,2045,0.14549054702123007,-0.05821124712626138
Fragmented World,Italy,Italy,ITA,2045,0.1896661122639974,-0.03724654515584303
Fragmented World,Japan,Japan,JPN,2045,0.23358198006947836,-0.1748193105061849
Fragmented World,Latvia,Latvia,LVA,2045,0.10601671536763507,-0.0016220808029174666
Fragmented World,Lithuania,Lithuania,LTU,2045,0.09623917937278752,0.0154607693354288
Fragmented World,Malaysia,Malaysia,MYS,2045,0.1805521647135417,-0.18856477737426758
Fragmented World,Mexico,Mexico,MEX,2045,0.1259906490643819,0.11060810089111327
Fragmented World,Netherlands,Netherlands,NLD,2045,0.13509182135264078,-0.08107519149780266
Fragmented World,New Zealand,New Zealand,NZL,2045,0.14059330026308695,0.045976459980010966
Fragmented World,Norway,Norway,NOR,2045,0.15685853362083432,-0.0012816985448201
Fragmented World,Poland,Poland,POL,2045,0.06519601742426556,0.016137917836507167
Fragmented World,Portugal,Portugal,PRT,2045,0.3067614237467448,-0.294852336247762
Fragmented World,Romania,Romania,ROU,2045,0.5146476825078329,-0.20018402735392252
Fragmented World,Russia,Russia,RUS,2045,0.4013615349928538,0.038857181866963665
Fragmented World,Singapore,Singapore,SGP,2045,0.24584358930587769,0.10790359973907472
Fragmented World,Slovakia,Slovakia,SVK,2045,0.1825681726137797,0.055357297261555936
Fragmented World,Slovenia,Slovenia,SVN,2045,0.14861557881037393,0.05337627728780111
Fragmented World,South Africa,South Africa,ZAF,2045,0.29390670855840045,-0.05333344141642247
Fragmented World,South Korea,South Korea,KOR,2045,0.14449145396550492,0.05928677320480343
Fragmented World,Spain,Spain,ESP,2045,0.22854900360107425,-0.18842522303263345
Fragmented World,Sweden,Sweden,SWE,2045,0.20765690008799234,-0.009890635808308866
Fragmented World,Switzerland,Switzerland,CHE,2045,0.08662297328313191,0.03735586007436113
Fragmented World,Taiwan,Taiwan,TWN,2045,0.1557504137357076,0.07926833629608147
Fragmented World,Turkey,Turkey,TUR,2045,0.1401908000310262,0.08736745516459139
Fragmented World,United Kingdom,United Kingdom,GBR,2045,0.1755640904108683,-0.2363754709561666
Fragmented World,United States,United States,USA,2045,0.25531111160914105,-0.15122640132904056
Fragmented World,Viet Nam,Viet Nam,VNM,2045,0.25473513205846154,0.11030179262161253
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2045,0.1694633265336354,0.03411002953847243
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2045,0.1465458869934082,-0.1144512891769409
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2045,0.2660338878631592,-0.07193601131439203
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2045,0.15972258647282916,-0.3108849128087362
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2045,0.12980465094248453,0.12563037872314453
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2045,0.1352649430433909,0.04634861151377356
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2045,-0.3928085267543793,0.4157707691192627
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2045,0.047866046428680364,0.024008830388386998
Nationally Determined Contributions (NDCs),China,China,CHN,2045,0.13603526353836062,-0.5299669106801351
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2045,0.2153518001238505,0.04676461219787593
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2045,0.11628909905751544,0.12581022580464682
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2045,0.10683857401212053,-0.0513988335927327
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2045,0.012371122837066664,0.12782812118530273
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2045,0.1227265199025472,-0.0029371976852417005
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2045,-0.0017949342727660994,0.059640447298685666
Nationally Determined Contributions (NDCs),France,France,FRA,2045,0.2192644079526265,-0.2600959539413452
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2045,0.08812251687049862,-0.061688919862111335
Nationally Determined Contributions (NDCs),Greece,Greece,GRC,2045,-0.0017846425374349328,-0.052529891331990534
Nationally Determined Contributions (NDCs),Hong Kong,Hong Kong,HKG,2045,0.11482720573743183,0.12464386224746704
Nationally Determined Contributions (NDCs),Hungary,Hungary,HUN,2045,0.11128862698872884,0.07321711381276447
Nationally Determined Contributions (NDCs),India,India,IND,2045,0.07377386093139643,0.10197031497955318
Nationally Determined Contributions (NDCs),Indonesia,Indonesia,IDN,2045,0.057025591532389265,0.08824535210927326
Nationally Determined Contributions (NDCs),Ireland,Ireland,IRL,2045,0.13372562328974402,-0.05540808041890457
Nationally Determined Contributions (NDCs),Italy,Italy,ITA,2045,0.20311776796976724,-0.05827720959981277
Nationally Determined Contributions (NDCs),Japan,Japan,JPN,2045,0.1897044579188029,-0.14811406532923385
Nationally Determined Contributions (NDCs),Latvia,Latvia,LVA,2045,0.1078753570715586,-0.003743012746175133
Nationally Determined Contributions (NDCs),Lithuania,Lithuania,LTU,2045,0.1182442307472229,0.0062005917231242
Nationally Determined Contributions (NDCs),Malaysia,Malaysia,MYS,2045,0.16962250073750815,-0.16317365566889444
Nationally Determined Contributions (NDCs),Mexico,Mexico,MEX,2045,0.07911590735117593,0.08868660529454543
Nationally Determined Contributions (NDCs),Netherlands,Netherlands,NLD,2045,0.06998670101165767,-0.06152415275573727
Nationally Determined Contributions (NDCs),New Zealand,New Zealand,NZL,2045,0.07967261473337804,0.030447502930959002
Nationally Determined Contributions (NDCs),Norway,Norway,NOR,2045,0.12127879261970516,0.0006772478421529334
Nationally Determined Contributions (NDCs),Poland,Poland,POL,2045,0.0678932468096415,-0.015623490015665703
Nationally Determined Contributions (NDCs),Portugal,Portugal,PRT,2045,0.26714034875233966,-0.2655111948649089
Nationally Determined Contributions (NDCs),Romania,Romania,ROU,2045,0.4527723590532939,-0.19416495164235437
Nationally Determined Contributions (NDCs),Russia,Russia,RUS,2045,0.2465062936147054,0.029293139775594033
Nationally Determined Contributions (NDCs),Singapore,Singapore,SGP,2045,0.08931052684783936,0.11872365077336629
Nationally Determined Contributions (NDCs),Slovakia,Slovakia,SVK,2045,0.16919181744257608,0.047417203585306766
Nationally Determined Contributions (NDCs),Slovenia,Slovenia,SVN,2045,0.1383390426635742,0.04709621270497636
Nationally Determined Contributions (NDCs),South Africa,South Africa,ZAF,2045,0.19648869832356772,-0.0437858899434407
Nationally Determined Contributions (NDCs),South Korea,South Korea,KOR,2045,0.0902495185534159,0.0519040624300638
Nationally Determined Contributions (NDCs),Spain,Spain,ESP,2045,0.20401875178019205,-0.20730908711751303
Nationally Determined Contributions (NDCs),Sweden,Sweden,SWE,2045,0.14512232939402261,-0.0067627429962157995
Nationally Determined Contributions (NDCs),Switzerland,Switzerland,CHE,2045,0.09519968430201209,0.03072158495585117
Nationally Determined Contributions (NDCs),Taiwan,Taiwan,TWN,2045,0.12339049577713009,0.07115276654561357
Nationally Determined Contributions (NDCs),Turkey,Turkey,TUR,2045,0.11084278424580894,0.0764079093933105
Nationally Determined Contributions (NDCs),United Kingdom,United Kingdom,GBR,2045,0.31802163521448773,-0.1827052632967631
Nationally Determined Contributions (NDCs),United States,United States,USA,2045,0.15932436784108475,-0.21445302168528238
Nationally Determined Contributions (NDCs),Viet Nam,Viet Nam,VNM,2045,0.09943341215451561,0.11505144834518433
Net Zero 2050,Argentina,Argentina,ARG,2045,0.03617366154988606,-0.0005143880844116336
Net Zero 2050,Australia,Australia,AUS,2045,0.08879901965459182,-0.06869208812713623
Net Zero 2050,Austria,Austria,AUT,2045,0.14135620991388956,-0.058776974678039495
Net Zero 2050,Belgium,Belgium,BEL,2045,0.02282220125198367,-0.0317041873931885
Net Zero 2050,Brazil,Brazil,BRA,2045,0.09473260243733728,0.05946278572082513
Net Zero 2050,Bulgaria,Bulgaria,BGR,2045,-0.004435429970423362,0.003484010696411133
Net Zero 2050,Canada,Canada,CAN,2045,-0.22256713112195328,0.29637165864308673
Net Zero 2050,Chile,Chile,CHL,2045,-0.11837312579154967,-0.026516675949096635
Net Zero 2050,China,China,CHN,2045,-0.08527722954750061,-0.21678384145100912
Net Zero 2050,Croatia,Croatia,HRV,2045,0.10380573074022927,0.004980405171712235
Net Zero 2050,Czech Republic,Czech Republic,CZE,2045,-0.04165677229563397,-0.2027632792790731
Net Zero 2050,Denmark,Denmark,DNK,2045,0.045439660549163825,-0.026705662409464467
Net Zero 2050,Egypt,Egypt,EGY,2045,-0.3171160593628883,0.0854137738545735
Net Zero 2050,Estonia,Estonia,EST,2045,-0.000685463349024501,-0.003466566403706865
Net Zero 2050,Finland,Finland,FIN,2045,0.08916213115056355,0.048539717992146764
Net Zero 2050,France,France,FRA,2045,0.11300811171531677,-0.023972829182942662
Net Zero 2050,Germany,Germany,DEU,2045,-0.020271211862564066,-0.0029168725013732663
Net Zero 2050,Greece,Greece,GRC,2045,-0.3206801414489746,-0.1332116921742757
Net Zero 2050,Hong Kong,Hong Kong,HKG,2045,-0.24863589306672415,0.10509192943572998
Net Zero 2050,Hungary,Hungary,HUN,2045,0.04358444611231483,-0.1745509703954061
Net Zero 2050,India,India,IND,2045,0.01300581296285,0.014191905657450333
Net Zero 2050,Indonesia,Indonesia,IDN,2045,-0.08604050676027934,-0.003104289372762033
Net Zero 2050,Ireland,Ireland,IRL,2045,0.039685507615407296,0.018081029256184898
Net Zero 2050,Italy,Italy,ITA,2045,0.2076569398244222,-0.08077859878540038
Net Zero 2050,Japan,Japan,JPN,2045,0.07271721959114073,-0.10706782341003417
Net Zero 2050,Latvia,Latvia,LVA,2045,-0.030183831850687636,-0.0066260496775309005
Net Zero 2050,Lithuania,Lithuania,LTU,2045,0.017851620912551866,-0.003428697586059567
Net Zero 2050,Malaysia,Malaysia,MYS,2045,-0.0612639586130778,-0.2498754858970642
Net Zero 2050,Mexico,Mexico,MEX,2045,-0.15491483608881632,0.0036886334419250003
Net Zero 2050,Netherlands,Netherlands,NLD,2045,0.048147976398468,0.02091944217681883
Net Zero 2050,New Zealand,New Zealand,NZL,2045,-0.011030157407124805,-0.023555060227711935
Net Zero 2050,Norway,Norway,NOR,2045,0.018274615208307865,-0.0017632643381754335
Net Zero 2050,Poland,Poland,POL,2045,-0.09523271520932514,-0.22887728611628214
Net Zero 2050,Portugal,Portugal,PRT,2045,0.3023199637730916,-0.2971947193145752
Net Zero 2050,Romania,Romania,ROU,2045,0.43001044789950055,-0.16537352403004968
Net Zero 2050,Russia,Russia,RUS,2045,0.695267548163732,0.10511388381322223
Net Zero 2050,Singapore,Singapore,SGP,2045,-0.27568596601486206,0.08538566033045443
Net Zero 2050,Slovakia,Slovakia,SVK,2045,0.1029724379380544,-0.0021216074625651
Net Zero 2050,Slovenia,Slovenia,SVN,2045,0.011192003885904966,0.008492867151896134
Net Zero 2050,South Africa,South Africa,ZAF,2045,0.37567917505900067,-0.03811279932657877
Net Zero 2050,South Korea,South Korea,KOR,2045,0.10515757401784258,-0.006480316321055099
Net Zero 2050,Spain,Spain,ESP,2045,0.21083690722783408,-0.1950539747873942
Net Zero 2050,Sweden,Sweden,SWE,2045,0.10568171739578243,0.06210223833719886
Net Zero 2050,Switzerland,Switzerland,CHE,2045,-0.0873155891895294,-0.0441952943801879
Net Zero 2050,Taiwan,Taiwan,TWN,2045,0.05429099003473917,0.01585205396016433
Net Zero 2050,Turkey,Turkey,TUR,2045,0.05863553285598753,0.027474006017049097
Net Zero 2050,United Kingdom,United Kingdom,GBR,2045,0.3158544103304545,-0.24510023991266885
Net Zero 2050,United States,United States,USA,2045,-0.09884760777155556,-0.2820136547088623
Net Zero 2050,Viet Nam,Viet Nam,VNM,2045,-0.14474947253863016,0.039716362953185966
Below 2C,Argentina,Argentina,ARG,2046,0.11038971940676369,0.019043525060017868
Below 2C,Australia,Australia,AUS,2046,0.11677247285842896,-0.09286157290140784
Below 2C,Austria,Austria,AUT,2046,0.2329493363698323,-0.0529713630676269
Below 2C,Belgium,Belgium,BEL,2046,0.11782395839691161,-0.2657046715418498
Below 2C,Brazil,Brazil,BRA,2046,0.13950594266255698,0.10260132948557532
Below 2C,Bulgaria,Bulgaria,BGR,2046,0.07708050807317093,0.0325219631195068
Below 2C,Canada,Canada,CAN,2046,-0.21308707197507223,0.35429712136586505
Below 2C,Chile,Chile,CHL,2046,-0.019955853621164966,0.006511966387430799
Below 2C,China,China,CHN,2046,0.056780378023783405,-0.42156171798706055
Below 2C,Croatia,Croatia,HRV,2046,0.15785712997118628,0.029646396636962835
Below 2C,Czech Republic,Czech Republic,CZE,2046,0.09233166774113973,0.00041004021962483375
Below 2C,Denmark,Denmark,DNK,2046,0.10749050974845879,-0.038297414779663065
Below 2C,Egypt,Egypt,EGY,2046,-0.062581459681193,0.11044895648956293
Below 2C,Estonia,Estonia,EST,2046,0.022202243407567334,-0.0025257269541422334
Below 2C,Finland,Finland,FIN,2046,0.06549984216690057,0.045830488204956
Below 2C,France,France,FRA,2046,0.23249806960423788,-0.2741784254709879
Below 2C,Germany,Germany,DEU,2046,0.059101959069569866,-0.0329484343528747
Below 2C,Greece,Greece,GRC,2046,0.033910810947418206,-0.08473340670267737
Below 2C,Hong Kong,Hong Kong,HKG,2046,0.020333647727966298,0.11345458030700684
Below 2C,Hungary,Hungary,HUN,2046,0.07719979683558144,-0.0799081722895304
Below 2C,India,India,IND,2046,0.0510563254356384,0.07185435295104976
Below 2C,Indonesia,Indonesia,IDN,2046,-0.010359883308410667,0.0522746642430623
Below 2C,Ireland,Ireland,IRL,2046,0.10790510972340898,-0.0198580423990885
Below 2C,Italy,Italy,ITA,2046,0.16489347815513608,-0.07853261629740393
Below 2C,Japan,Japan,JPN,2046,0.1414561669031779,-0.15954458713531494
Below 2C,Latvia,Latvia,LVA,2046,0.06336187322934464,-0.002115408579508467
Below 2C,Lithuania,Lithuania,LTU,2046,0.06297010183334346,0.009758432706197065
Below 2C,Malaysia,Malaysia,MYS,2046,0.055127739906311035,-0.23996376991271973
Below 2C,Mexico,Mexico,MEX,2046,0.060447057088216134,0.05845673878987626
Below 2C,Netherlands,Netherlands,NLD,2046,0.09240231911341346,-0.020550767580668098
Below 2C,New Zealand,New Zealand,NZL,2046,0.0408634742101033,0.017492890357971167
Below 2C,Norway,Norway,NOR,2046,0.11447133620580037,0.0030441880226134664
Below 2C,Poland,Poland,POL,2046,0.018489599227905266,-0.14111574490865067
Below 2C,Portugal,Portugal,PRT,2046,0.3370340863863626,-0.3475598494211833
Below 2C,Romania,Romania,ROU,2046,0.5680564840634664,-0.18075541655222574
Below 2C,Russia,Russia,RUS,2046,0.4090656340122223,0.06114109357198077
Below 2C,Singapore,Singapore,SGP,2046,0.029233674208323134,0.10223027070363357
Below 2C,Slovakia,Slovakia,SVK,2046,0.19015097618103027,0.03822843233744296
Below 2C,Slovenia,Slovenia,SVN,2046,0.09016863505045569,0.03053927421569817
Below 2C,South Africa,South Africa,ZAF,2046,0.28600239753723145,-0.053400198618570933
Below 2C,South Korea,South Korea,KOR,2046,0.0689261158307393,0.0369065403938293
Below 2C,Spain,Spain,ESP,2046,0.25188448031743366,-0.20314486821492514
Below 2C,Sweden,Sweden,SWE,2046,0.15333656469980875,0.020143389701843234
Below 2C,Switzerland,Switzerland,CHE,2046,-0.010010113318761131,-0.005096495151519799
Below 2C,Taiwan,Taiwan,TWN,2046,0.1322582264741262,0.0479675928751627
Below 2C,Turkey,Turkey,TUR,2046,0.08990712960561109,0.054784695307413665
Below 2C,United Kingdom,United Kingdom,GBR,2046,0.2594881554444631,-0.22875074545542398
Below 2C,United States,United States,USA,2046,0.11732816696166991,-0.19394000371297201
Below 2C,Viet Nam,Viet Nam,VNM,2046,0.07924878597259517,0.0775004426638285
Delayed transition,Argentina,Argentina,ARG,2046,0.16005954146385193,0.02145659923553463
Delayed transition,Australia,Australia,AUS,2046,0.17819947004318237,-0.060439387957255036
Delayed transition,Austria,Austria,AUT,2046,0.2584294279416402,-0.054316520690917934
Delayed transition,Belgium,Belgium,BEL,2046,0.3035897413889567,-0.3523058493932088
Delayed transition,Brazil,Brazil,BRA,2046,0.15803674856821695,0.11323575178782146
Delayed transition,Bulgaria,Bulgaria,BGR,2046,0.04388077060381573,0.022143761316935198
Delayed transition,Canada,Canada,CAN,2046,-0.14523895581563318,0.4520585934321086
Delayed transition,Chile,Chile,CHL,2046,0.004527370134989431,0.0138591130574544
Delayed transition,China,China,CHN,2046,-0.23911195993423462,-0.40344520409901935
Delayed transition,Croatia,Croatia,HRV,2046,0.1340163846810659,0.023120522499084434
Delayed transition,Czech Republic,Czech Republic,CZE,2046,0.11267461379369097,0.027984102567036904
Delayed transition,Denmark,Denmark,DNK,2046,0.16004342834154764,-0.02677440643310543
Delayed transition,Egypt,Egypt,EGY,2046,-0.1406948765118917,0.12203971544901526
Delayed transition,Estonia,Estonia,EST,2046,0.0302542249361674,-0.024789492289225234
Delayed transition,Finland,Finland,FIN,2046,0.13914400339126587,0.05595628420511876
Delayed transition,France,France,FRA,2046,0.5111749370892843,-0.34244394302368164
Delayed transition,Germany,Germany,DEU,2046,0.16405313213666275,-0.002964178721110034
Delayed transition,Greece,Greece,GRC,2046,0.1277626951535543,0.0125755469004313
Delayed transition,Hong Kong,Hong Kong,HKG,2046,0.14469793438911435,0.11372915903727214
Delayed transition,Hungary,Hungary,HUN,2046,0.054398556550343806,-0.11693938573201497
Delayed transition,India,India,IND,2046,0.06459943453470864,0.07465541362762447
Delayed transition,Indonesia,Indonesia,IDN,2046,-0.04361355304718013,0.04154900709788
Delayed transition,Ireland,Ireland,IRL,2046,0.12673729658126828,-0.0030117432276408006
Delayed transition,Italy,Italy,ITA,2046,0.2575738728046418,-0.08517114321390788
Delayed transition,Japan,Japan,JPN,2046,0.1896552344163259,-0.1772792935371399
Delayed transition,Latvia,Latvia,LVA,2046,0.044012318054835,-0.0116179784138997
Delayed transition,Lithuania,Lithuania,LTU,2046,0.0269262890021006,0.009750525156656835
Delayed transition,Malaysia,Malaysia,MYS,2046,0.22943582137425741,-0.1798235774040222
Delayed transition,Mexico,Mexico,MEX,2046,0.07378874222437544,0.062398115793863895
Delayed transition,Netherlands,Netherlands,NLD,2046,0.20041457811991373,-0.07757953802744542
Delayed transition,New Zealand,New Zealand,NZL,2046,0.0612153808275858,0.0196472803751627
Delayed transition,Norway,Norway,NOR,2046,0.1465423802534739,0.0007202029228210333
Delayed transition,Poland,Poland,POL,2046,-0.0047366619110107006,-0.1355454921722412
Delayed transition,Portugal,Portugal,PRT,2046,0.3562698761622111,-0.29387474060058594
Delayed transition,Romania,Romania,ROU,2046,0.7871554295221964,-0.18740669886271158
Delayed transition,Russia,Russia,RUS,2046,0.5914522608121237,0.08894554773966466
Delayed transition,Singapore,Singapore,SGP,2046,0.16152971982955933,0.09138089418411253
Delayed transition,Slovakia,Slovakia,SVK,2046,0.192565530538559,0.029588341712951632
Delayed transition,Slovenia,Slovenia,SVN,2046,0.09117813905080156,0.014725486437479599
Delayed transition,South Africa,South Africa,ZAF,2046,0.42699338992436725,-0.05307912826538083
Delayed transition,South Korea,South Korea,KOR,2046,0.030166864395141598,0.028231978416442833
Delayed transition,Spain,Spain,ESP,2046,0.2849429448445638,-0.21163455645243331
Delayed transition,Sweden,Sweden,SWE,2046,0.25593310594558716,0.039503931999206494
Delayed transition,Switzerland,Switzerland,CHE,2046,0.08113409082094823,0.0072613557179768
Delayed transition,Taiwan,Taiwan,TWN,2046,0.09806815783182776,0.03850714365641273
Delayed transition,Turkey,Turkey,TUR,2046,0.11856221159299218,0.06551392873128246
Delayed transition,United Kingdom,United Kingdom,GBR,2046,0.24629933635393778,-0.2893842061360677
Delayed transition,United States,United States,USA,2046,0.15465309222539267,-0.17604808012644446
Delayed transition,Viet Nam,Viet Nam,VNM,2046,0.07634146014849343,0.07641744613647457
Fragmented World,Argentina,Argentina,ARG,2046,0.21686763564745584,0.046132405598958294
Fragmented World,Australia,Australia,AUS,2046,0.21740361054738364,-0.11045626799265544
Fragmented World,Austria,Austria,AUT,2046,0.3064453403155009,-0.07666623592376708
Fragmented World,Belgium,Belgium,BEL,2046,0.2545910080273946,-0.4480726718902588
Fragmented World,Brazil,Brazil,BRA,2046,0.20665192604064941,0.16089129447937014
Fragmented World,Bulgaria,Bulgaria,BGR,2046,0.15572163462638855,0.0639797449111938
Fragmented World,Canada,Canada,CAN,2046,-0.20306391517321268,0.513127605120341
Fragmented World,Chile,Chile,CHL,2046,0.09850192070007324,0.03994977474212644
Fragmented World,China,China,CHN,2046,0.17548135916392008,-0.6218213637669882
Fragmented World,Croatia,Croatia,HRV,2046,0.19062055150667825,0.07143561045328774
Fragmented World,Czech Republic,Czech Republic,CZE,2046,0.16135529677073165,0.19414865970611572
Fragmented World,Denmark,Denmark,DNK,2046,0.14616524179776508,-0.0473641157150268
Fragmented World,Egypt,Egypt,EGY,2046,0.08771701653798418,0.15805113315582275
Fragmented World,Estonia,Estonia,EST,2046,0.1278512080510457,-0.0009748935699462998
Fragmented World,Finland,Finland,FIN,2046,0.043855567773183134,0.06976286570231117
Fragmented World,France,France,FRA,2046,0.3710084954897563,-0.4019092321395874
Fragmented World,Germany,Germany,DEU,2046,0.15476317207018536,-0.05737634499867753
Fragmented World,Greece,Greece,GRC,2046,0.1993794242540995,-0.007660150527954099
Fragmented World,Hong Kong,Hong Kong,HKG,2046,0.23089321454366044,0.13954712947209671
Fragmented World,Hungary,Hungary,HUN,2046,0.1082381010055542,0.09740074475606282
Fragmented World,India,India,IND,2046,0.12974383433659872,0.13420399030049637
Fragmented World,Indonesia,Indonesia,IDN,2046,0.08683781822522484,0.11515994866689046
Fragmented World,Ireland,Ireland,IRL,2046,0.16950913270314535,-0.0656731526056925
Fragmented World,Italy,Italy,ITA,2046,0.21662123004595443,-0.03712526957194007
Fragmented World,Japan,Japan,JPN,2046,0.2407595713933309,-0.18078633149464926
Fragmented World,Latvia,Latvia,LVA,2046,0.13287678360939026,-0.0020374059677124
Fragmented World,Lithuania,Lithuania,LTU,2046,0.11852702498435974,0.014658490816752067
Fragmented World,Malaysia,Malaysia,MYS,2046,0.20279874404271447,-0.20095078150431311
Fragmented World,Mexico,Mexico,MEX,2046,0.1544451912244161,0.12189350525538127
Fragmented World,Netherlands,Netherlands,NLD,2046,0.15614116191864014,-0.07206420103708897
Fragmented World,New Zealand,New Zealand,NZL,2046,0.13946936527887976,0.0514832735061645
Fragmented World,Norway,Norway,NOR,2046,0.1692213217417399,0.0005238652229309001
Fragmented World,Poland,Poland,POL,2046,0.07622617483139042,0.0076726675033569345
Fragmented World,Portugal,Portugal,PRT,2046,0.31433645884195965,-0.29186367988586426
Fragmented World,Romania,Romania,ROU,2046,0.5851445198059082,-0.22208843628565475
Fragmented World,Russia,Russia,RUS,2046,0.3986455003420512,0.04059998194376623
Fragmented World,Singapore,Singapore,SGP,2046,0.23722749948501587,0.1210671067237854
Fragmented World,Slovakia,Slovakia,SVK,2046,0.21413434545199075,0.05743408203124994
Fragmented World,Slovenia,Slovenia,SVN,2046,0.17381787300109866,0.0612295468648274
Fragmented World,South Africa,South Africa,ZAF,2046,0.29078402121861774,-0.04680029551188147
Fragmented World,South Korea,South Korea,KOR,2046,0.11745001872380574,0.06848959128061927
Fragmented World,Spain,Spain,ESP,2046,0.2572997212409973,-0.20726068814595544
Fragmented World,Sweden,Sweden,SWE,2046,0.21661285559336343,-0.008825818697611466
Fragmented World,Switzerland,Switzerland,CHE,2046,0.10311652223269147,0.046264509359995494
Fragmented World,Taiwan,Taiwan,TWN,2046,0.1575265030066172,0.09036386013031002
Fragmented World,Turkey,Turkey,TUR,2046,0.1407926877339681,0.09581756591796874
Fragmented World,United Kingdom,United Kingdom,GBR,2046,0.2863185505072276,-0.2689194679260254
Fragmented World,United States,United States,USA,2046,0.2645311156908671,-0.17146031061808267
Fragmented World,Viet Nam,Viet Nam,VNM,2046,0.2679969271024068,0.12508046627044678
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2046,0.17884865403175357,0.040410836537679
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2046,0.14982114235560096,-0.1259140968322754
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2046,0.2785267035166422,-0.07685804367065427
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2046,0.16470966736475626,-0.32502539952596027
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2046,0.13350466887156168,0.140297532081604
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2046,0.13410350680351255,0.05855345726013176
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2046,-0.3919517397880554,0.43024059136708576
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2046,0.05457299947738647,0.03189488252003984
Nationally Determined Contributions (NDCs),China,China,CHN,2046,0.1568773984909058,-0.5816408594449362
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2046,0.20602582891782129,0.06408147017161046
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2046,0.11921528975168864,0.1237066586812337
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2046,0.11480010549227397,-0.05292395750681556
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2046,0.014501512050628667,0.14396071434020993
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2046,0.11774343252182007,-0.00017114480336503346
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2046,0.014391918977101634,0.06525886058807366
